Timestamp;Name;Position;Rotation;Grabbed
15,33479;Right Hand Presence Physics;(0.00, 0.17, 0.00);(0.00, 0.00, 0.00)
143,7214;Right Hand Presence Physics;(0.05, 1.18, 6.37);(3.05, 22.18, 63.03)
143,7214;Left Hand Presence Physics;(-0.06, 1.12, 6.18);(31.43, 221.16, 305.02)
143,7214;Right Hand Presence Physics;(0.05, 1.18, 6.37);(3.05, 22.18, 63.03)
143,7214;Left Hand Presence Physics;(-0.06, 1.12, 6.18);(31.43, 221.16, 305.02)
143,7214;Rubber Cube;(-0.02, 0.05, 4.71);(270.00, 286.26, 0.00);False
143,7214;Metal Cube;(0.44, 0.55, 5.72);(0.00, 101.31, 0.00);False
144,2254;Right Hand Presence Physics;(0.05, 1.18, 6.37);(3.05, 22.18, 63.03)
144,2254;Left Hand Presence Physics;(-0.06, 1.12, 6.18);(31.43, 221.16, 305.02)
144,2254;Right Hand Presence Physics;(0.05, 1.18, 6.37);(3.05, 22.18, 63.03)
144,2254;Left Hand Presence Physics;(-0.06, 1.12, 6.18);(31.43, 221.16, 305.02)
144,2254;Rubber Cube;(-0.02, 0.05, 4.71);(270.00, 286.26, 0.00);False
144,2254;Metal Cube;(0.44, 0.55, 5.72);(0.00, 101.31, 0.00);False
144,7257;Right Hand Presence Physics;(0.05, 1.18, 6.37);(3.05, 22.18, 63.03)
144,7257;Left Hand Presence Physics;(-0.06, 1.12, 6.18);(31.43, 221.16, 305.02)
144,7257;Right Hand Presence Physics;(0.05, 1.18, 6.37);(3.05, 22.18, 63.03)
144,7257;Left Hand Presence Physics;(-0.06, 1.12, 6.18);(31.43, 221.16, 305.02)
144,7257;Rubber Cube;(-0.02, 0.05, 4.71);(270.00, 286.26, 0.00);False
144,7257;Metal Cube;(0.44, 0.55, 5.72);(0.00, 101.31, 0.00);False
145,226;Right Hand Presence Physics;(0.05, 1.18, 6.37);(3.05, 22.18, 63.03)
145,226;Left Hand Presence Physics;(-0.06, 1.12, 6.18);(31.43, 221.16, 305.02)
145,226;Right Hand Presence Physics;(0.05, 1.18, 6.37);(3.05, 22.18, 63.03)
145,226;Left Hand Presence Physics;(-0.06, 1.12, 6.18);(31.43, 221.16, 305.02)
145,226;Rubber Cube;(-0.02, 0.05, 4.71);(270.00, 286.26, 0.00);False
145,226;Metal Cube;(0.44, 0.55, 5.72);(0.00, 101.31, 0.00);False
145,7446;Right Hand Presence Physics;(0.05, 1.18, 6.37);(3.05, 22.18, 63.03)
145,7446;Left Hand Presence Physics;(-0.06, 1.12, 6.18);(31.43, 221.16, 305.02)
145,7446;Right Hand Presence Physics;(0.05, 1.18, 6.37);(3.05, 22.18, 63.03)
145,7446;Left Hand Presence Physics;(-0.06, 1.12, 6.18);(31.43, 221.16, 305.02)
145,7446;Rubber Cube;(-0.02, 0.05, 4.71);(270.00, 286.26, 0.00);False
145,7446;Metal Cube;(0.44, 0.55, 5.72);(0.00, 101.31, 0.00);False
